https://ehjournal-biomedcentral-com.libproxy.ucl.ac.uk/articles/10.1186/1476-069X-8-34
#p0135:eq(0)	13	3	79	Individual exposure to sunlight such as for outdoor workers was not assessed	limitation
#p0030:eq(0)	13	3	37	The birth cohort grouping variable	other environment factor
#p0070:eq(0)	5	25	76	2374 (58.8%) were female and 1663 (41.2%) were male	Patient Cohort
#p0065:eq(0)	1	0	45	Generalized Estimating Equations (GEE) models	approach to analysis
#p0135:eq(0)	5	3	42	Family history data is often inaccurate	limitation
#p0070:eq(0)	1	170	222	4037 patients with a diagnosis of bipolar I disorder	inclusion criteria
#p0105:eq(0)	1	0	219	The maximum monthly increase in solar insolation in springtime was inversely associated with the age of onset of bipolar disorder, but this effect was reduced by half in those without a family history of mood disorders.	The conclusion/finding
#p0055:eq(0)	0	298	357	maximum monthly increase in solar insolation?family history	Investigation aspects
#p0135:eq(0)	1	226	284	Self-reported age of onset data are subject to recall bias	limitation
#p0025:eq(0)	1	91	113	The country median age	other environment factor
#p0085:eq(0)	1	209	365	an inverse relationship between maximum monthly increase in solar insolation and age of onset, which was reduced by about 50% if there was no family history	The conclusion/finding
#p0075:eq(0)	17	246	251	both 	statistics analysis result
#p0055:eq(0)	0	363	433	maximum monthly increase in solar insolation?polarity of first episode	Investigation aspects
#p0080:eq(0)	1	199	288	in northern hemisphere for 2994 patients and in the southern hemisphere for 1043 patients	Patient Cohort
#p0020:eq(0)	0	19	201	sex, date of birth, age of onset, location of onset, family history of any mood disorder in a first degree relative, and polarity of the first episode (depressed, manic or hypomanic)	assessment content
#p0015:eq(0)	0	324	700	Athens, Greece; Bangalore, India; Buenos Aires, Argentina; Cagliari, Sardinia, Italy; Dresden, Germany; Halifax, Canada; Helsinki, Finland; Hong Kong; Kansas City, KS, USA; Los Angeles, CA, USA; Medell?n, Colombia; Oslo, Norway; Paris, France; Porto Alegre, Brazil; Rochester, MN, USA; San Diego, CA, USA; Santiago, Chile; Siena, Italy; Thessaloniki, Greece; W?rzburg, Germany	other environment factor
#p0060:eq(0)	1	74	185	the lifetime prevalence of bipolar I disorder, the country median age, and the country sex ratio for ages 15?64	assessment content
#p0065:eq(0)	13	3	32	A significance level of 0.01 	statistics assessment standard
#p0075:eq(0)	-1	-1	-1	None
#p0070:eq(0)	5	78	205	Family history was available for 3334 (82.6%) of the 4037 patients and polarity of first episode was available for 3600 (89.2%)	Patient Cohort
#p0080:eq(0)	1	119	174	318 unique reference cities or clusters in 43 countries	Data sources
#p0075:eq(0)	17	25	142	220 (5.4%) were born before 1940, 1267 (31.4%) were born between 1940 and 1959, and 2550 (63.2%) were born after 1959	Patient Cohort
#p0015:eq(0)	0	778	951	Barcelona, Spain; Melbourne/Geelong, Australia; Palo Alto, CA, USA; S?o Paulo, Brazil; Salvador, Brazil; Trondheim, Norway; Vitoria-Basque Country, Spain; Worcester, MA, USA	other environment factor
#p0020:eq(0)	0	235	303	the first occurrence of an episode of depression, mania or hypomania	investigation aspects classification/index
#p0085:eq(0)	11	673	835	the inverse relationship between maximum monthly increase in solar insolation and age of onset, but the effect was about 1/3 smaller for initial episodes of mania	The conclusion/finding
#p0015:eq(0)	0	1186	1204	 reviewing records	Data collection method
#p0065:eq(0)	13	156	173	 SPSS Version 22 	approach to analysis
#p0010:eq(0)	33	218	266	family history and polarity of the first episode	assessment content
#p0070:eq(0)	1	281	309	2414 from the prior analysis	Patient Cohort
#p0040:eq(0)	1	230	248	 from 1983 to 2005	Data sources
#p0115:eq(0)	9	244	253	melatonin	indirect affected aspects
#p0035:eq(0)	0	266	319	only patients with a diagnosis of bipolar I disorder 	inclusion criteria
#p0040:eq(0)	5	3	35	Average monthly solar insolation	Sunlight classification / index
#p0100:eq(0)	0	0	79	The age of onset was also associated with the range of monthly solar insolation	The conclusion/finding
#p0075:eq(0)	1	98	168	 the unadjusted age of onset for the 4037 patients was 25.4?10.7 years	Patient Cohort
#p0015:eq(0)	0	274	309	36 collection sites in 23 countries	Data sources
#p0135:eq(0)	17	13	90	 did not include other environmental factors that may affect the age of onset	limitation
#p0135:eq(0)	9	7	69	may be influenced by cultural attitudes towards mental illness	limitation
#p0015:eq(0)	0	724	764	 direct interviews and reviewing records	Data collection method
#p0115:eq(0)	9	270	279	alertness	indirect affected aspects
#p0115:eq(0)	5	107	124	 circadian system	indirect affected aspects
#p0140:eq(0)	0	446	561	Research into the effects of the duration, intensity, timing and wavelength of light is needed in bipolar disorder.	research implication
#p0015:eq(0)	0	85	101	DSM-IV criteria 	disease diagnosis criteria
#p0055:eq(0)	0	118	272	the monthly increase and decrease in solar insolation, the yearly cumulative solar insolation, and the yearly minimum and maximum monthly solar insolation	investigation aspects classification/index
#p0015:eq(0)	0	965	983	 direct interviews	Data collection method
#p0070:eq(0)	1	34	48	 5465 patients	Patient Cohort
#p0010:eq(0)	33	114	151	 the age of onset of bipolar disorder	Investigation aspects
#p0135:eq(0)	21	59	108	 ignores local cultural dimensions of seasonality	limitation
#p0010:eq(0)	33	158	187	a substantially larger sample	Patient Cohort
#p0075:eq(0)	1	0	48	The mean age of the patients was 48.1?14.5 years	Patient Cohort
#p0015:eq(0)	0	1015	1172	Aarhus, Denmark; Beer Sheva, Israel; Calgary, Canada; Cape Town, South Africa; Kuala Lumpur, Malaysia; Poznan, Poland; Tokyo, Japan; Wiener Neustadt, Austria	other environment factor
#p0070:eq(0)	1	72	159	4037 had a diagnosis of bipolar I disorder, 1236 had bipolar II and 192 had bipolar NOS	Patient Cohort
#p0075:eq(0)	17	157	244	country median age and birth cohort were significantly associated with the age of onset	The conclusion/finding
#p0050:eq(0)	0	44	166	grouped into reference cities. Each reference city represents all locations within the 1?1? grid of latitude and longitude	allocation method
